;Unnamed: 0;text;cluster;score
2468;2468;yang version update transfer terus tapi susah sering sampe rek pernah pa nomor mulu mesti mau malah kalo jg invalid erorr dulu dipake dikit diaktivasi baru banking aplikasi aktivasinya aktivasi;3.0;1.0
2469;2469;bagus;1.0;4.0
2470;2470;update padahal mulu mau masalah masa lancar lah jaring;3.0;1.0
2471;2471;waktu ulang suruh mohon mau malah log aktivasi;3.0;3.0
2472;2472;transfer slalu mau kalau gak;3.0;2.0
2473;2473;tidak kenapa download;3.0;1.0
2474;2474;ulang tulis terus rek nomor minta masukin kartu kalo buka aplikasi aktivasi;3.0;5.0
2475;2475;update solusi nih gak aplikasi ak;0.0;1.0
2477;2477;tarik kasih kalau guna fitur bintang bagus;3.0;4.0
2478;2478;senang sangat bantu;1.0;5.0
2479;2479;untuk layan bayar;3.0;5.0
2480;2480;user ulang tambah rek password nomor moga login lengkap ingat fiturnya baru aktivasi;3.0;5.0
2481;2481;update ulang suruh pa habis aktifasi;3.0;1.0
2482;2482;tidak mesti login jadi biar bank;3.0;2.0
2483;2483;udah tingkat tagih sayang moga listrik lengkap lain kurang fitur depan coba buat bayar bagus app;3.0;4.0
2484;2484;bagus;1.0;5.0
2485;2485;sayang sangat pin padahal mau masuk jaring internet ganti cek aman aja;3.0;1.0
2486;2486;ulang tidak temu tambah susah suruh login jelas jdi data bikin aktivasi;3.0;1.0
2487;2487;tidak suruh semua sama otp mentok mending lanjut lah kode kemarin baca aktivasi;3.0;1.0
2488;2488;pin pake otp langsung kalau gak;3.0;4.0
2489;2489;udah login hari;3.0;1.0
2490;2490;lengkap kurang fitur;3.0;5.0
2491;2491;aktivasi;3.0;1.0
2492;2492;wifi terus super signal sekali padahal ku jelek gagal baik aktivasi aja;3.0;1.0
2493;2493;manfaat banyak;3.0;1.0
2494;2494;kayak iya gin aplikasi;0.0;1.0
2495;2495;bagus;1.0;5.0
2496;2496;update gak aktivasi;3.0;1.0
2497;2497;tuju tolak sekarang sama pesan nasabah muncul login kali error aktivasi akhir;3.0;4.0
2498;2498;update tidak tambah suruh malah maju login error aktivasi;3.0;1.0
2499;2499;tidak terus tdak kenapa hr eror bsa ak;3.0;1.0
2500;2500;terlalu sering jadi eror;3.0;1.0
2501;2501;wifi tidak super semua sekali sama periksa pakai min login lihat komentar jelek internet gak dong bilang baharu;3.0;1.0
2502;2502;tuju tolak notif nasabah muncul gak;3.0;1.0
2503;2503;tambah fitur;3.0;5.0
2504;2504;tuju tolak semenjak nasabah eror baharu;3.0;2.0
2505;2505;versi update solusi pesan kembang invalid;3.0;4.0
2506;2506;yang versi update tidak skrg simcard minta malah lebih lah lagi kata jd hp guna gmn developer deteksi bsb android;3.0;1.0
2507;2507;version versi update selalu padahal nih malah makin login kok jelek invalid gak dah baru;3.0;1.0
2508;2508;update minta malah error aplikasi;0.0;1.0
2509;2509;user sama login;3.0;1.0
2510;2510;good;1.0;5.0
2511;2511;yang tuju tolak tidak tapi skrng sering sendiri selalu sedot sangat salah pin padahal oke muncul mau layan kecewa kartu karna jg ini id gua eror bukan bener bca atmnya atm apa ambil;3.0;2.0
2512;2512;update ulang online nih muncul mesti kata buat bank app aktifasi;3.0;2.0
2513;2513;tidak sya parah malah dengan bsb banking bank akun;3.0;1.0
2514;2514;tolak sama ribet nasabah login hadeh eror baharu;3.0;2.0
2515;2515;eror;3.0;1.0
2516;2516;tidak saldo rb pulsa masuk ini gimana eror beli;3.0;1.0
2517;2517;update masuk malah login akun;3.0;1.0
2518;2518;tuju tolak padahal kata kali jaring internet dengan coba cek baru;3.0;1.0
2519;2519;update tidak tetap tapi pagi minta login lagi baru aktivasi;3.0;3.0
2520;2520;uninstal saat payah pakai nih mending malah gak eror diupdate butuh aplikasi aja;0.0;1.0
2521;2521;yang utama update untung ulang tuju tolak suruh rekening pesan nasabah muncul mau mana kok jadi ini error daerah bukan bank aplikasi aktivasi;3.0;1.0
2523;2523;wifi periksa password paket pakai padahal pa notif mau masukin malah lancar koneksi kek jaya gitu gilir eh data aplikasi aktivasi;3.0;2.0
2524;2524;mantab;3.0;5.0
2525;2525;tolak tidak sudah log ket aktivasi;3.0;2.0
2526;2526;sering sendiri keluar aplikasi;0.0;1.0
2527;2527;min malah login lagi kok gak diupdate baik;3.0;4.0
2528;2528;tuju tolak terus malah login ket gak eror eh baru bank aktifasi;3.0;1.0
2529;2529;terus sumsel sangat mudah jaya good bantu bank banget babel;1.0;5.0
2530;2530;transfer tidak terus tadi sama padahal mau masa lh lah kecewa jaring error banget aplikasi ala;3.0;1.0
2531;2531;banget;3.0;5.0
2532;2532;pakai lagi kenapa izin hr baharu app;3.0;3.0
2533;2533;yang bgus aplikasi;0.0;4.0
2534;2534;transfer tpi sekali sangat sama maaf lama kalau gak fungsi emosi butuh bantu aplikasi antri aktif;0.0;1.0
2535;2535;tiba terima temu sistem rekening padahal nomor mohon malah kecewa kasih dulu data bintang benar baik aktivitas ak;3.0;1.0
2536;2536;sering eror;3.0;3.0
2537;2537;sekali bagus;1.0;5.0
2538;2538;top;3.0;5.0
2539;2539;yang saran kasih bantu aktivasi;3.0;1.0
2541;2541;terus eror buka aktivasi;3.0;2.0
2542;2542;temu data;3.0;1.0
2543;2543;mantap;1.0;4.0
2544;2544;uang sumsel soal semua sama rekening pakai orang masak langsung kayak kan instal ganti download dong cuma bank atm aman aktivasinya aktif ak;3.0;4.0
2545;2545;banget;3.0;5.0
2546;2546;manfaat;3.0;5.0
2547;2547;sangat bantu;1.0;4.0
2548;2548;kok kasih jelas harus gin gimana bos banget aplikasi aktivasi;3.0;1.0
2549;2549;sulit sangat minim jelas guna aplikasi;0.0;1.0
2550;2550;udah tpi temu sangat rumah pin padahal nasabah minggu mana keluar id gak error donk butuh benar bantu banget baik;3.0;1.0
2551;2551;oke;3.0;5.0
2552;2552;tadi pakai aplikasi aktif akhir;0.0;3.0
2553;2553;mantap;1.0;5.0
2554;2554;sm bantu aplikasi alhamdulillah;0.0;4.0
2555;2555;bagus;1.0;5.0
2556;2556;tulis tlg tindak tidak tdak sim pdhal ny mobile deteksi banking ak;3.0;2.0
2557;2557;suka;3.0;5.0
2558;2558;sangat baik;2.0;5.0
2559;2559;terus sim pdhl notif muncul lancar koneksi deteksi card;3.0;1.0
2560;2560;mantap;1.0;4.0
2562;2562;dulu coba;3.0;3.0
2563;2563;tetap tapi sama padahal pa mentok kayak kali gitu download;3.0;1.0
2564;2564;bagus;1.0;5.0
2565;2565;terus semua minta izin dak buka;3.0;1.0
2566;2566;temu rekening pa nmr masuk malah data aktifasi;3.0;1.0
2567;2567;sangat bantu;1.0;5.0
2568;2568;transaksi semua satu moga lihat kredit klik download debit;3.0;5.0
2569;2569;sangat bantu;1.0;5.0
2570;2570;transaksi tambah sangat mudah makin harap fiturnya bantu;1.0;5.0
2571;2571;terang semua oke izin dengan cek buka baharu aplikasi aktif;0.0;1.0
2572;2572;bagus;1.0;5.0
2574;2574;keren;3.0;5.0
2575;2575;transaksi bantu;1.0;5.0
2576;2576;transaksi mudah;1.0;5.0
2577;2577;susah skrng masuk kok;3.0;2.0
2578;2578;sangat cepat bantu;1.0;5.0
2579;2579;sangat dukung;1.0;3.0
2580;2580;oke;3.0;5.0
2581;2581;bagus;1.0;5.0
2582;2582;daerah bank;3.0;5.0
2583;2583;untuk tidak tambah sy sekali repot perlu ny mungkin mau jd fitur dlm bantu atm aktifitas;3.0;5.0
2584;2584;tulis sim selalu msh kartu deteksi buka blm baik aplikasi android;0.0;5.0
2585;2585;selalu kali berapa aktivasi;3.0;1.0
2586;2586;susah mau gimna bos aktivasi aja;3.0;1.0
2587;2587;tranfer sumsel masak gak bantu bank babel aplikasi;0.0;2.0
2588;2588;oke;3.0;5.0
2589;2589;uang transfer tinggal tahu skrg semua pa online notif mohon mau malah klik keren error bayar baik aplikasi;3.0;1.0
2590;2590;upgrade tidak malah dipake;3.0;1.0
2591;2591;masuk aneh akun;3.0;1.0
2592;2592;temu data;3.0;1.0
2593;2593;oke;3.0;5.0
2594;2594;mantap;1.0;5.0
2595;2595;mantap;1.0;5.0
2596;2596;sekarang sekali sayang buka aplikasi;0.0;1.0
2597;2597;sangat butuh aktivasi;1.0;1.0
2598;2598;waktu uang transfer top terus sendiri saldo salah rekening perlu pay password pakai nya ngurus mpin mbanking masuk masalah make langsung lama kurang keluar kayak kali jt ini ganti gak capek butuh bni besar berapa bank bakal atm ambil aku aj;3.0;1.0
2599;2599;oke aplikasi;0.0;5.0
2600;2600;sangat;1.0;1.0
2601;2601;upgrade tahu perintah pake ny malah lah habis goblok gak dlu coba biar bank aplikasi;0.0;1.0
2602;2602;susah moga mau mandiri guna depan daftar canggih bca bank aja;3.0;1.0
2603;2603;transaksi sangat bantu;1.0;5.0
2604;2604;sy padahal guna aplikasi;0.0;1.0
2605;2605;update silah respon padahal muncul lambat keluh izin ingat csnya buka aplikasi apa aktif;0.0;1.0
2606;2606;tidak tapi solusi skrg sim selesai padahal ngak mohon mobile lancar ket kenapa dengan csnya buka bsb bantu banking bank baik baca awal aplikasi aja;3.0;1.0
2607;2607;update buka aplikasi;0.0;1.0
2608;2608;transaksi sering masalah lihat;3.0;2.0
2609;2609;mantap;1.0;5.0
2610;2610;sangat baik;2.0;5.0
2611;2611;temu payah data aktipasi;3.0;1.0
2612;2612;sim samsung pake mohon karna hp guna gak eror deteksi baru baca atas aplikasi android;0.0;3.0
2613;2613;yang update tidak tetap sumsel solusi simcard sim sama pesan padahal notifikasi nomor mobile hp error deteksi card bank babel aplikasi android ak admin;3.0;3.0
2614;2614;gimana gak buat aplikasi aktivasi;0.0;1.0
2615;2615;tapi sim pdhl nomor lancar lama kenapa kata cukup baik;3.0;3.0
2616;2616;temu kecewa data;3.0;1.0
2617;2617;terima kasih;3.0;5.0
2618;2618;terus temu rek nomor keluar jelas goblok dari benar bank aplikasi aktivasi;3.0;1.0
2619;2619;virtual tingkat terus sama link kerja dana card;3.0;5.0
2620;2620;sering jaring;3.0;4.0
2621;2621;tidak mohon langsung kok keluar bayar baik;2.0;3.0
2622;2622;selalu jelas gak gagal aplikasi aktivasi;0.0;1.0
2623;2623;terus temu selalu masuk gak data bilang aplikasi apa;0.0;1.0
2624;2624;tahu sendiri sangat nasabah mudah informasi akun;1.0;5.0
2625;2625;tidak temu rek nomor kok kartu jelas goblok data bilang aplikasi apa;0.0;1.0
2626;2626;terus temu sumsel rek produk nomor masukin mana lah kok kartu data bank babel aktivasi;3.0;1.0
2628;2628;ulang tpi tidak terus mau malah login kudu kode jg bank aku aktivasi;3.0;2.0
2629;2629;pulsa nomor ngak mau jumlah isi baik;3.0;5.0
2630;2630;waktu temu rekening minta masuk jawab goblok data aplikasi aktivasi;3.0;1.0
2631;2631;dukung android;3.0;2.0
2632;2632;ulang tidak kok gimana daftar coba cara ber;3.0;2.0
2633;2633;bagus;1.0;5.0
2634;2634;salah mohon bnyak baik;2.0;1.0
2635;2635;ulang udah token tidak selalu restart login listrik lama hp dong beli;3.0;3.0
2636;2636;sangat bagus;1.0;5.0
2637;2637;bgus;3.0;5.0
2638;2638;transaksi token selalu salah pulsa pin perlu perhati mungkin mau masukin kok isi gak gagal buat bilang besar aplikasi;3.0;4.0
2639;2639;guna aplikasi;0.0;1.0
2640;2640;oke;3.0;5.0
2641;2641;tingkat laku gak depan bayar aplikasi;0.0;3.0
2642;2642;terlalu sering otp masukin;3.0;4.0
2643;2643;dulu coba;3.0;5.0
2644;2644;transfer tidak pin ngak kok kirim;3.0;1.0
2645;2645;transaksi sangat perlu mudah dlm;1.0;2.0
2646;2646;top tambah gopay buat;3.0;3.0
2647;2647;oke;3.0;3.0
2648;2648;susah dulu buka;3.0;3.0
2649;2649;teblokir selalu mulu masalah;3.0;3.0
2651;2651;transfer tiap sumsel sama perlu guna biaya bank baik admin;3.0;5.0
2653;2653;makin;3.0;5.0
2654;2654;transaksi mudah dlm;1.0;5.0
2655;2655;sangat bagus;1.0;5.0
2656;2656;tambah menu bayar;3.0;4.0
2657;2657;sangat dukung;1.0;4.0
2658;2658;transaksi tidak sumsel slalu selalu pulsa nasabah mau lgi kecewa kan kalau jgn isi gagal biar baik babel aplikasi;3.0;2.0
2659;2659;transaksi sangat perban bantu;1.0;5.0
2660;2660;transaksi sangat nasabah;1.0;5.0
2661;2661;sangat bantu;1.0;3.0
2662;2662;sangat bantu bagus;1.0;5.0
2663;2663;sangat;1.0;4.0
2664;2664;sangat bantu;1.0;4.0
2665;2665;lumayan kurang;3.0;4.0
2666;2666;transfer semua saldo pulsa lancar cek beli;3.0;5.0
2667;2667;terus kembang;3.0;5.0
2668;2668;bagus;1.0;5.0
2669;2669;tambah sini sih langsung keren bayar banget;3.0;5.0
2670;2670;update padahal minta minggu kok download baru aplikasi;0.0;2.0
2671;2671;good app;1.0;5.0
2672;2672;tambah sumsel sukses sangat moga mantul bantu bank;1.0;5.0
2673;2673;makin baik;2.0;5.0
2674;2674;lebih bagus;1.0;5.0
2675;2675;good;1.0;5.0
2676;2676;muas;3.0;4.0
2677;2677;transaksi mudah moga makin kembang;3.0;5.0
2678;2678;sangat bantu;1.0;5.0
2679;2679;bagus;1.0;1.0
2680;2680;keren;3.0;5.0
2681;2681;sangat bantu;1.0;5.0
2682;2682;sangat guna;1.0;5.0
2683;2683;sangat bantu aplikasi;1.0;5.0
2684;2684;keren;3.0;5.0
2685;2685;good;1.0;5.0
2686;2686;pakek masuk kata gimana gak cuma;3.0;1.0
2687;2687;uninstal udah tidak saldo pa ngecek kurang dasar bobrok atm aplikasi aktivasi;3.0;1.0
2688;2688;temu solusi min mau data dah aktifasi;3.0;1.0
2689;2689;muas cukup;3.0;5.0
2690;2690;sumsel sudah sedia sedang sangat padahal nasabah krn kecewa kata kali jaring eror butuh bulan aktivasi;3.0;1.0
2691;2691;payah gabisa;3.0;1.0
2692;2692;gak aktivasi;3.0;1.0
2693;2693;login;3.0;3.0
2694;2694;mantap;1.0;5.0
2695;2695;transaksi mudah;1.0;5.0
2696;2696;mantap;1.0;5.0
2697;2697;mantap bos;1.0;5.0
2698;2698;bagus;1.0;5.0
2699;2699;tlg tapi tabung sy rekening nmr mnta masuk gx buku bru bantu;3.0;2.0
2700;2700;sih kok gak buka aplikasi;0.0;1.0
2701;2701;sangat bagus;1.0;5.0
2702;2702;online kayak kasih kalau dipake bintang bayar aku;3.0;1.0
2703;2703;guna gak aplikasi;0.0;1.0
2704;2704;sangat bagus;1.0;5.0
2705;2705;bagus;1.0;5.0
2706;2706;aktivasi;3.0;1.0
2707;2707;daftar cara;3.0;1.0
2708;2708;tingkat sumsel perlu layan bank bagus babel atm;3.0;5.0
2709;2709;yang tambah fitur;3.0;1.0
2710;2710;terus sumsel sudah sangat praktis pakai paham kalau jaya fungsi cara bantu bank babel aplikasi;0.0;5.0
2711;2711;sangat parah lot fungsi buruk aplikasi;0.0;1.0
2712;2712;temu semua sangat perlu parah pagi nasabah mohon mau maaf kok data benar banyak bantu baik aplikasi aktifasi ada;2.0;2.0
2713;2713;yang transfer sm semua sangat sama pulsa mau lelet lancar kata kali internet dari bsa bank baik aplikasi apa antar aj;3.0;5.0
2714;2714;mantap;1.0;5.0
2715;2715;update mau dulu buka;3.0;4.0
2716;2716;udah jaring blum;3.0;2.0
2717;2717;tidak kok dong buka baik;2.0;2.0
2718;2718;temu padahal nomor masukin data benar;3.0;2.0
2719;2719;ulang udah suruh ribet restart ny kayak kali gak buat bikin bank banget baik aku aktivasi;3.0;1.0
2720;2720;transaksi sih pernah kok hasil gak doang cuma aplikasi apa;0.0;1.0
2721;2721;bagus;1.0;5.0
2722;2722;good;1.0;5.0
2723;2723;bagus;1.0;5.0
2724;2724;yang uang transaksi tidak segera rek nunggu layan lagi kerja hr gampang gagal donk;3.0;1.0
2725;2725;sangat bantu;1.0;4.0
2726;2726;tidak temu rekening pake nomor kata data bahkan atm aktivasi;3.0;1.0
2727;2727;baik;2.0;5.0
2728;2728;sangat bantu;1.0;5.0
2729;2729;good;1.0;5.0
2730;2730;dulu;3.0;3.0
2731;2731;puas;3.0;5.0
2732;2732;oke;3.0;5.0
2733;2733;keren;3.0;4.0
2734;2734;transfer saldo praktis cek;3.0;5.0
2735;2735;sekali sangat bantu;1.0;5.0
2736;2736;update tulis ngga masuk invalid gitu;3.0;2.0
2737;2737;tidak buka bos apa;3.0;5.0
2738;2738;perlu nyaman hari guna;3.0;5.0
2739;2739;baik;2.0;5.0
2740;2740;online lumayan layan;3.0;3.0
2742;2742;top;3.0;5.0
2743;2743;sangat bantu;1.0;5.0
2744;2744;sangat puas;1.0;3.0
2747;2747;good;1.0;4.0
2748;2748;transaksi sangat prose mobile bantu;1.0;5.0
2749;2749;oke;3.0;5.0
2750;2750;update ujung udah transfer transaksi tak sih server pernah moga lot hasil guna gak gagal dikit benar beli aplikasi alhamdulillah akhir;3.0;4.0
2751;2751;cukup bantu;1.0;4.0
2752;2752;sangat;1.0;5.0
2753;2753;good;1.0;5.0
2754;2754;baik;2.0;5.0
2755;2755;transaksi sangat repot pergi mudah laku cukup bagus bagai atm aplikasi android;1.0;5.0
2756;2756;baik;2.0;5.0
2757;2757;hati;3.0;4.0
2758;2758;top pulsa mau malah langsung kok guna gagal blokir benar akun;3.0;2.0
2759;2759;yang sangat good bantu;1.0;5.0
2760;2760;untuk top kelas daerah bank aplikasi;0.0;5.0
2762;2762;keren;3.0;5.0
2763;2763;good;1.0;5.0
2764;2764;terus segera saldo mohon error cek baik aplikasi;2.0;4.0
2765;2765;oke la;3.0;4.0
2767;2767;lumayan;3.0;4.0
2769;2769;tidak sih malah login gimana error diupdate;3.0;1.0
2770;2770;version update masuk malah kok invalid;3.0;2.0
2771;2771;transfer top terus tampil sudah saran sama kapan dana bagus aplikasi;0.0;5.0
2772;2772;bagus;1.0;3.0
2773;2773;puas;3.0;5.0
2774;2774;yang tuju transfer tiap ribet nmr mau masa lain kalo kalau gin fitur baru bank aja;3.0;1.0
2775;2775;udah ubah semua rekening kan kalau jadi harus gak dulu cabang buka bintang bank banget awal aku aktifasi aja;3.0;2.0
2776;2776;terus perlu aman;3.0;5.0
2777;2777;good;1.0;5.0
2779;2779;tapi dah bsb aplikasi;0.0;1.0
2782;2782;kok gak aktifasi;3.0;2.0
2783;2783;top tiba pulsa gara gagal coba blokir apa;3.0;1.0
2784;2784;transaksi suka mudah bagus aplikasi;1.0;5.0
2785;2785;tidak nih kata gmn download appnya;3.0;3.0
2786;2786;untuk tuju transaksi tranfer susah sekali pake padahal online mudah;3.0;1.0
2787;2787;tu transaksi tidak terlalu tapi ribet paham otp mudah mbanking masukin malah lama krn kan jangan donk bukan buat blokir akun;3.0;2.0
2788;2788;terus temu masuk masa data aktivasi;3.0;1.0
2789;2789;temu pa mau guna gak data aplikasi;0.0;1.0
2790;2790;terus rekening nmr masukin masuk gagal;3.0;1.0
2791;2791;terus susah padahal login loading jaring hp banking bank ala;3.0;1.0
2792;2792;waktu transfer transaksi tidak riwayat otp ny mau lagi kode cm canggih blum aplikasi;3.0;1.0
2793;2793;mungkin dulu daftar bank bagus;3.0;2.0
2794;2794;pakai gak;3.0;1.0
2796;2796;transfer tidak sama saldo menu mau lama jelas hp cek banget aplikasi aja;0.0;1.0
2797;2797;transfer bank;3.0;4.0
2798;2798;susah;3.0;1.0
2799;2799;update gara blokir;3.0;1.0
2800;2800;tidak saing ribet pilih mandiri lancar itnya goblok gin dengan bni belah bca bank banget aplikasi;3.0;1.0
2801;2801;update terus sedikit salah blokir;3.0;1.0
2802;2802;oke;3.0;3.0
2803;2803;update tiap terus suruh hari hadeh;3.0;4.0
2804;2804;update mulu;3.0;1.0
2805;2805;lumayan lebih;3.0;4.0
2806;2806;baik;2.0;5.0
2807;2807;update udah tidak pernah pake mbanking gilir butuh buka banget aktivasi;3.0;1.0
2808;2808;update pakai minta gak;3.0;2.0
2809;2809;update tidak ribet minta masak lama lagi kurang jadi baru bagus;3.0;2.0
2810;2810;update terus minta akhir;3.0;4.0
2811;2811;udah tinggal tambah ny kalo jg fiturnya bagus;3.0;5.0
2812;2812;terus mintak masa bulan aplikasi;0.0;1.0
2814;2814;oke;3.0;5.0
2815;2815;transaksi tidak sm hp;3.0;3.0
2816;2816;blm ajar;3.0;4.0
2817;2817;terlalu ribet prose lama;3.0;1.0
2818;2818;top;3.0;5.0
2819;2819;best;3.0;4.0
2820;2820;sumsel mantab layan bank;3.0;5.0
2821;2821;update tiap suruh mulu buka;3.0;3.0
2822;2822;update transaksi tidak terus susah suruh sudah perintah nyata jadi hari buka baru aplikasi;3.0;1.0
2823;2823;good;1.0;5.0
2824;2824;mudah kode kasih dulu daftar cepat bank aktivasi;3.0;4.0
2825;2825;yang walaupun tlg tidak telpon tapi sumsel sudah selesai sama pernah perhati nmr nasabah masalah klu kenapa guna blum bank aplikasi angkat aja;3.0;5.0
2826;2826;terus;3.0;2.0
2827;2827;update terus sih sekarang kok kemarin baru;3.0;4.0
2828;2828;lancar;3.0;5.0
2829;2829;sering lot jaring;3.0;4.0
2832;2832;uang sy sumsel sangat mantap hari dlm bantu bank;1.0;5.0
